-2.675430749999997193e+00
-3.370872199999999985e+00
-2.557127499999998221e+00
-2.326587714285715425e+00
-2.656223849995333453e+00
-3.688698100003338531e+00
-4.021299999999999208e+00
-1.911836666665831519e+00
-2.059803999999998414e+00
-2.951558977776664872e+00
-1.493601454170274012e+00
-2.145591111111110560e+00
-2.548786000000002439e+00
-2.998984999999998458e+00
-2.841140311099999760e+00
-1.187765833339999633e+00
-2.995053333336668899e+00
-2.582383142768436723e+00
-2.527250000000001773e+00
-3.392094265873014880e+00
-2.129534749999999477e+00
-1.411298080729832316e+00
-2.760215873015875232e+00
-2.881183333336663210e+00
-1.974148333339333483e+00
-2.757184566666664782e+00
-1.450543333333331741e+00
-1.741050000000000431e+00
-1.351159133577533256e+00
-3.975020000000004217e+00
-2.367813572857142113e+00
-2.277599999999998737e+00
